x,y
6239426.176,2061190.399
6241362.695,2072586.526
6215491.995,2025979.712
6341877.21,1845202.634
6317337.743,1848440.165
6291745.341,1799572.235
6261867.192,1985795.899
6241660.886,1981139.219
6215386.642,2027625.443
6159364.988,2105767.107
6293834.208,1829895.251
6311417.824,1792725.747
6336821.14,2057202.909
6221096.947,2057875.352
6260748.425,1964885.118
6177109.365,2089685.578
6407245.634,1899677.916
6417135.721,1872463.735
6396312.073,1978874.44
6250459.606,2077531.126
6207143.975,2036797.203
6273623.603,2091704.464
6160215.117,2087505.846
6251265.813,2078639.878
6250733.471,2081517.121
6186669.026,2082507.839
6374008.6,1888450.797
6266148.365,1846215.956
6252611.551,2090313.326
6298558.999,1830211.501
6170977.965,2089236.008
6498993.333,1903205.43
6248481.616,2082706.829
6488503.477,1824555.893
6270276.383,1900295.847
6349013.055,1789623.029
6226986.998,2060821.709
6269135.523,1860801.926
6258141.022,1977077.154
6236248.369,2053410.733
6191967.693,2083242.911
6494121.516,1810641.998
6297105.071,1916167.709
6474876.094,1879614.641
6247079.819,2078152.874
6184148.194,2085142.935
6199743.512,2051245.937
6311496.596,1854230.664
6411309.579,1872744.136
6324943.515,1953673.606
6271004.246,1851882.151
6213985.153,2024563.794
6508713.32,1894994.823
6301223.803,2063197.209
6249547.586,2083053.482
6351023.848,1855947.944
6272294.151,1839869.715
6386178.671,1958977.293
6278695.512,2069271.676
6280904.081,1825588.911
6165017.53,2082950.063
6157359.188,2094412.557
6489262.93,1813322.735
6257619.658,1838289.022
6552326.901,1856618.94
6242591.509,2051682.871
6316478.895,1818114.569
6258065.125,1837653.136
6408125.687,1978818.336
6255183.381,2011258.026
6297332.677,1916240.173
6170137.211,2089235.229
6301461.352,1861655.263
6269260.522,1838863.388
6277583.663,1979262.809
6436816.698,1936051.269
6264407.575,1869860.987
6256000.53,1836139.874
6257332.108,1836811.447
6160447.279,2087854.119
6296717.91,2041438.489
6220442.584,2058917.679
6405117.966,1929543.1
6445157.421,1891356.937
6281189.119,1825858.876
6264004.523,1871434.855
6204741.521,2040071.034
6250683.748,2082690.352
6297855.93,1787905.746
6187595.36,2082815.534
6293605.197,2052905.775
6238089.345,2014320.764
6240905.429,2079391.213
6272356.412,1836149.291
6192179.353,2083542.76
6211584.526,2024699.123
6399907.591,1825017.567
6294083.698,1825923.215
6493900.621,1816612.135
6377605.318,1924455.217
6405841.339,2016547.079
6380560.991,1930117.024
6246719.514,2082283.739
6208780.529,2035831.422
6412548.888,1940581.413
6508920.159,1895361.671
6227353.496,2065586.674
6500807.591,1886113.961
6204410.316,2040280.713
6185323.151,2083280.398
6170526.934,2099239.226
6305055.03,1970428.799
6276462.008,2079589.966
6180115.34,2099587.208
6231999.38,2068251.359
6211077.363,2027276.876
6250083.313,2083534.451
6230380.228,2055857.81
6282636.26,1827237.255
6429785.788,1868222.11
6520499.478,2057535.001
6220834.397,2058212.099
6241287.667,2047125.241
6254899.313,1837180.297
6384584.001,1895864.027
6236441.992,2059770.668
6297290.106,1952991.461
6306604.435,1854611.089
6291347.977,1794719.71
6154665.245,2095709.492
6250725.989,2081961.113
6442686.708,2047137.439
6239154.969,2063352.657
6291382.619,1939146.748
6377528.485,1916987.428
6279286.24,1825820.75
6164425.533,2100615.877
6254231.789,1837852.134
6250536.069,2082368.778
6484394.414,1828140.976
6356593,1870202.471
6535683.514,1855881.898
6585071.437,1808743.959
6271650.851,1849732.02
6254532.321,1835000.215
6231768.731,2030299.262
6235793.772,2059344.107
6194427.985,2057088.059
6251881.179,2084542.204
6203229.679,2065236.171
6160061.89,2088365.28
6247513.699,2081477.923
6176235.759,2089115.85
6269755.742,1839619.016
6242498.276,2077196.952
6320179.209,1851974.245
6210507.993,2027909.994
6295308.383,1941981.903
6184590.108,2084981.457
6485104.409,1827865.352
6239454.687,2060842.259
6226982.736,2004216.389
6535318.075,1830109.645
6176198.955,2088032.784
6245600.273,2086945.6
6459845.024,1808362.675
6519143.765,2027973.215
6251157.205,1938759.244
6555397.885,1813068.558
6159241.625,2087429.357
6381089.028,1866544.672
6216797.859,2031206.4
6258639.822,1876399.414
6159433.508,2101756.035
6552983.515,1819834.57
6527437.554,1848647.856
6461577.528,1878566.568
6271122.107,1899853.825
6212557.22,2104919.792
6173487.001,2089021.363
6271863.152,1840110.554
6393205.434,1884229.231
6242008.917,2050741.533
6257388.218,1831444.12
6239170.692,2060650.113
6283228.785,2028080.87
6597779.926,1993183.998
6241683.317,2080166.994
6238780.209,2064843.358
6235841.294,2055374.466
6337390.453,1881152.427
6424646.28,1893861.144
6231531.154,2030544.329
6417824.113,1861306.795
6258276.036,1855752.67
6268764.376,1851238.956
6268685.077,1850651.49
6261599.504,1834057.355
6211873.376,2026435.936
6268725.395,1850952.515
6251235.824,2042637.237
6219460.358,2028983.143
6268615.085,1850134.553
6252129.988,2015570.077
6290649.916,1981271.532
6446211.135,1891261.043
6294392.617,1823886.956
6212693.991,2023076.508
6279878.999,1825719.001
6253006.939,1836706.753
6448057.522,2080068.851
6400716.465,1968568.32
6453490.751,1807521.268
6268879.87,2077549.924
6247331.564,2076392.767
6219674.059,2029100.607
6158280.881,2088445.854
6252543.29,1838112.804
6183734.531,2085065.684
6343366.414,1876565.767
6171578.493,2090255.372
6293606.578,1828539.463
6232711.472,2070385.233
6176698.697,2089922.483
6249328.575,2081547.272
6281426.535,2071003.658
6597777.741,1992945.223
6327913.299,1985667.529
6295050.707,1902701.146
6266092.131,1981074.471
6219231.746,2028857.945
6218544.505,2031457.828
6220681.607,2058968.877
6270344.911,1851556.012
6156899.034,2094546.15
6237082.43,2057993.778
6536181.011,1814897.827
6489604.373,1801925.143
6250262.284,1932805.843
6301572.938,1995991.127
6156266.317,2088455.871
6263799.184,1871154.437
6342060.402,1844932.743
6382834.766,1859588.102
6256642.942,1832142.277
6328766.944,1939286.074
6343744.647,2036841.568
6211951.932,2021725.419
6367114.301,1889222.983
6272190.937,1835523.783
6411801.371,1802634.257
6268537.508,1849549.775
6258563.592,1855946.668
6255827.461,1833406.055
6243051.822,2001028.758
6289074.394,1903462.043
6235709.476,2055783.865
6364086.991,1897495.895
6243353.764,2081951.663
6498841.112,1903307.394
6173910.453,2090652.57
6199495.245,2085023.723
6337639.99,2066989.314
6259998.123,2014866.939
6256426.082,1837964.064
6329583.188,1866109.716
6172725.583,2101244.75
6270371.212,1851769.039
6269113.216,1839923.679
6233368.474,2051346.322
6238030.999,2058954.501
6402591.963,1964910.84
6274131.946,1983275.676
6279330.515,1984248.981
6250585.319,1979157.516
6242448.087,2059407.927
6248835.733,2081621.054
6174906.103,2090263.574
6496343.268,1840377.266
6232635.911,2068991.569
6291011.199,2002356.84
6377400.154,1924102.337
6308169.83,1977952.568
6385750.526,2075434.334
6343144.065,1885052.565
6234268.428,2052957.044
6270406.477,1852048.447
6301029.58,1923937.343
6213902.929,2027953.485
6239129.692,2053871.634
6307788.167,1844688.825
6304223.638,2049492.297
6244717.098,2081017.637
6267302.818,1996124.856
6488623.375,1821942.665
6271483.787,1836901.629
6285778.17,1846497.07
6250137.824,2081406.842
6301209.692,1996467.332
6291462.996,1904388.5
6160166.55,2110118.511
6257105.239,1823995.512
6312284.556,1978970.401
6207476.11,2055665.252
6271067.13,1900035.024
6160671.349,2110593.23
6236147.918,2054101.738
6377582.64,1925621.832
6159800.493,2087725.012
6177568.696,2089130.836
6214783.31,2025092.157
6411086.969,1883441.715
6291468.649,1905063.367
6293908.244,1982153.169
6305104.452,1970885.725
6291460.96,1903868.501
6256318.844,1902757.34
6264916.271,1993324.753
6488638.142,1813277.044
6269308.986,1839803.715
6262773.749,1830428.535
6528365.145,1845190.99
6262180.195,1992616.508
6220257.029,2058628.007
6278573.982,1993871.828
6293426.838,1904444.132
6287895.282,1938404.339
6242980.391,2077299.977
6439129.482,1905527.328
6247827.883,2080131.321
6294444.781,1823316.034
6291551.371,1998300.586
6271500.035,1852229.096
6250264.962,1932152.362
6274757.207,1982752.191
6270759.529,2065412.365
6241295.143,1980824.919
6250340.531,2081357.146
6400770.855,1945274.066
6292306.35,1905894.91
6258339.389,2017978.336
6239955.937,2072465.878
6273636.655,2084878.179
6294474.331,1823017.034
6295118.52,1894304.96
6326177.278,1937604.108
6262674.057,1830535.78
6237626.638,2064610.128
6313407.261,1799541.586
6156465.837,2085206.43
6425814.959,1929782.086
6168658.395,2088531.592
6286990.434,1986540.381
6272324.058,1840232.534
6290956.976,1904393.5
6347642.886,1800981.238
6362399.944,1893461.701
6363725.741,1897005.678
6270850.795,1900173.197
6174470.053,2090517.996
6246294.823,2077282.777
6342521.582,2003469.638
6176304.364,2088780.789
6423449.091,1859984.778
6163847.646,2086250.144
6207639.386,2070475.377
6228123.413,2061155.529
6241207.548,2079291.096
6411389.774,1979614.783
6257409.941,1837293.168
6212046.377,2024024.613
6222680.379,2035439.346
6195023.726,2056882.067
6298583.136,2040742
6241181.91,2050754.82
6215971.116,2026769.728
6251350.6,2087471.327
6232629.998,2069688
6370669.991,1926878.385
6514922.363,2022419.809
6216025.382,2024797.232
6292611.002,1904118.998
6269496.631,1833252.666
6345720.981,1811299.636
6207788.708,2037223.252
6340338.896,1989025.114
6298214.856,1954211.584
6434540.592,1979721.449
6379527.512,1819741.265
6232482.873,2067331.108
6200447.812,2041340.907
6400460.737,2066758.82
6421811.556,1887598.834
6264267.284,1984192.32
6271443.536,1850021.31
6207643.987,2036598.128
6272134.572,1851122.243
6223154.567,2051343.377
6252575.335,2045211.353
6506380.05,1886771.11
6505545.891,1971371.41
6292933,1904115.008
6304172.657,1906946.336
6551648.896,1813632.299
6324886.866,2068534.21
6170182.299,2100579.387
6293192.726,1904111.705
6336457.785,1851311.127
6241345.931,2099385.99
6325355.712,1953678.046
6238225.689,2059771.394
6267470.013,1832053.14
6173404.893,2090686.105
6222553.041,2051016.422
6323331.865,1804437.366
6282615.061,1828335.628
6429696.048,1855739.999
6288932.16,2091116.656
6231298.462,2060204.077
6321529.625,1807244.886
6294195.287,1829314.168
6552970.726,1820053.505
6331912.388,1885492.469
6283179.308,1827743.406
6490317.318,1915526.736
6230651.695,2059296.558
6268891.527,1850362.707
6268409.019,1850423.64
6236515.523,2055253.334
6248056.493,2081294.328
6271098.689,1837096.499
6425586.359,1890949.019
6296872.122,1916838.896
6207890.993,2070926.987
6209670.079,2071804.49
6221836.498,2050627.004
6238730.168,2053943.134
6268986.459,1838644.473
6291713.499,1904125
6223688.923,2051629.731
6275341.682,1939197.218
6271927.012,1849959.079
6262962.663,1831537.767
6260561.487,1988642.059
6289745.677,1902219.945
6279044.739,1991212.791
6221280.397,2050325.183
6302629.819,2054341.51
6235595.417,2053782.747
6289362.983,1905079.994
6270798.303,1852391.151
6231891.723,2067782.029
6289674.925,2095045.374
6252674.468,2080647.156
6242247.079,2083027.181
6159039.71,2101452.688
6201743.243,2036509.908
6423064.951,1859776.454
6382406.39,1929640.483
6290320.602,1830568.335
6249993,2020062
6246219.603,2078173.329
6272264.814,1836490.631
6198569.531,2051454.26
6500339.161,1903927.013
6289354.97,1904416.993
6289105.491,1905346.057
6160098.648,2084806.471
6159261.276,2098383.018
6211953.162,2024788.921
6377197.431,1925660.112
6252664.346,1850822.267
6314273.242,1831135.078
6501003.1,1902037.606
6230282.734,2055895.958
6597802,1993290
6325492.998,2040862.998
6195025.925,2061169.866
6352743.284,1895610.187
6251064.896,2042968.531
6160348.126,2100627.655
6235799.49,2053651.874
6336079.653,1859842.647
6231500.908,2029941.002
6318766.57,1843997.096
6257366.572,1829580.92
6169749.202,2089107.76
6210133.064,2071554.88
6236007.943,2096463.969
6208106.981,2035731.826
6159563.475,2097880.434
6232328.783,2030215.992
6541662.715,1824786.363
6392994.622,1860884.23
6290529.368,2054107.938
6269380.966,1833595.796
6211456.919,2032197.075
6236050.802,2060355.466
6282334.712,1971369.752
6234227.465,2071296.27
6301459.887,1997119.659
6237250.319,2062160.763
6165647.865,2098517.99
6541383.959,1811963.396
6300253.164,1992268.121
6257101.02,1835710.818
6291186.024,1960493.479
6259814.706,1859304.551
6289086.501,1904154.038
6203845.874,2038758.534
6374307.56,1927715.856
6227813.861,2055786.335
6199525.028,2041221.076
6258830.441,2006930.221
6208394.439,2036587.604
6299550.96,2058720.289
6270057.507,1839936.962
6255200.422,1843149.17
6566594.783,1814348.224
6236250.538,2054973.057
6270291.005,1839925.58
6211876.617,2022469.198
6270543.502,1839913.079
6271445.376,1837501.018
6457157.93,1810352.267
6220244.934,2059674.753
6259268.055,1859315.484
6187574.3,2116231.673
6257082.858,1910471.012
6232450.917,2103247.145
6183360.114,2084474.254
6288378.987,1899500.434
6322453.435,1969568.513
6246955.011,2082382.911
6357512.76,1877538.096
6164542.989,2100151.819
6195476.141,2084029.619
6246992.868,2081563.812
6270233.15,1901573.653
6305585.272,2060219.126
6258664.181,1830509.99
6291333.799,1794621.591
6467679.944,1838426.292
6341554.875,1815043.065
6243520.421,2068178.353
6270003.977,1838785.585
6352396.772,1930808.248
6361558.73,1901895.345
6271532.508,1838704.663
6278051.769,1979323.323
6494074.408,1816553.794
6290962.996,1830548.006
6265875.61,1875242.769
6263113.437,1832049.459
6405569.489,1975997.83
6372218.944,1915703.522
6403211.828,1840853.989
6214496.338,2026439.281
6236855.545,2065156.965
6293768.72,1827799.688
6271629.835,1839852.123
6208979.686,2024587.223
6228072.159,2055581.173
6162712.246,2082720.426
6236568.931,2060526.491
6365864.382,1907814.7
6287718.869,1994447.071
6269692.956,1832877.196
6220810.966,2058018.716
6265607.782,1844773.431
6300819.649,2093905.505
6163630.24,2083433.821
6275848.588,1984076.189
6247721.027,1946245.449
6368757.773,1912207.516
6291015.499,1799969.013
6372994.947,1922802.386
6280648.274,2084645.633
6291808.039,1798847.558
6270138.755,1835996.646
6199627.866,2041577.527
6326087.593,1983215.822
6377676.985,1924396.716
6295100.794,1828926.384
6242873.927,2042057.261
6342430.687,1844639.209
6264500.662,1852386.18
6294970.321,1848574.309
6485453.77,1912725.996
6182148.867,2086116.59
6220907.362,2058565.002
6244633.333,2024348.806
6268337.558,1849893.434
6375419.077,1839338.245
6163384.727,2087226.179
6217107.962,2027884.377
6161806.086,2099733.09
6231151.312,2014746.241
6165605.407,2098011.373
6294721.833,1828884.638
6313310.707,2004084.161
6227622.986,2011071.135
6339340.568,1843039.183
6199525.982,2056200.931
6215818.248,2026425.439
6436085.809,1937748.923
6254438.065,2087466.999
6294966.42,1900679.491
6229724.448,2013416.981
6292966.322,1903588.198
6516793.816,1932608.712
6275649.428,1921236.759
6265131.731,1832898.364
6209451.537,2028637.607
6163256.052,2100428.626
6198715.844,2051220.927
6263388.596,1833194.423
6279766.237,1949736.997
6212867.551,2022202.627
6375462.049,1840107.684
6304578.257,1853268.387
6241692.557,2050329.612
6347496.046,2054557.264
6336056.253,1839199.123
6385400.379,2076077.168
6255075.584,1842619.357
6258991.958,1862936.415
6235469.325,2055736.177
6341833.639,1845375.28
6493556.697,1815239.658
6267656.74,1837051.99
6187508.063,2081932.758
6243078.448,2068559.013
6293102.962,1827348.558
6246888.48,2081573.581
6270620.097,1852639.006
6262477.034,1983838.366
6412208.115,2068298.003
6257583.355,1824457.127
6238215.942,2056066.17
6322940.781,2056471.835
6259617.332,1859573.372
6450383.736,1808274.05
6175974.942,2088769.205
6234743.522,2071984.84
6175093.356,2089570.406
6376552.622,1923968.175
6231237.458,2030227.996
6336066.473,1839677.986
6346554.975,2055908.429
6377526.023,1925236.732
6321971.862,1806943.615
6382088.67,1937049.675
6274931.628,1836778.865
6207850.136,2071369.617
6319487,1844110.499
6165926.706,2098800.364
6248010.723,2083254.146
6257864.233,1855461.102
6267102.094,1995998.648
6312873.285,2074751.42
6313827.515,1830739.005
6278405.481,1826351.368
6215283.373,2027985.803
6321663.96,2000962.803
6291374.019,1832618.184
6251893.14,2087676.465
6322000.208,2072864.561
6231483.68,2030272.971
6257913.054,1838139.882
6332972.339,2063904.207
6291995.964,1904382.501
6218946.037,2030517.748
6159380.299,2106278.152
6250703.254,2077667.705
6292469.806,2050105.482
6253542.465,2083218.712
6215106.833,2027205.614
6247878.429,2080752.566
6376038.019,1925760.78
6255610.167,1833506.818
6313753.267,1830967.086
6211603.019,2025738.288
6250018.826,2078686.94
6441961.507,1794288.395
6354308.68,1859596.018
6387893.208,1956444.652
6445550.713,1911001.43
6403880.658,2003121.43
6379328.838,1953241.994
6334443.433,1975641.779
6280718.979,1948560.604
6159772.971,2087438.352
6515809.653,2022114.952
6557812.018,1821850.221
6198166.71,2051338.562
6276737.659,1979791.679
6194345.395,2056813.27
6228149.905,2057137.254
6260259.01,2079397.618
6306773.158,2062048.3
6155507.678,2087018.722
6265485.473,1832477.368
6342283.434,1844537.613
6235653.052,2053149.698
6232047.498,2030246.901
6435553.651,1873562.018
6176170.421,2089482.863
6217498.441,2030509.421
6212702.335,2024132.457
6207316.114,2070456.017
6246041.526,2077890.331
6372733.958,1915893.528
6163298.98,2083446.529
6294665.486,1823630.629
6311295.047,1792226.19
6257078.987,1824582.632
6206903.243,2038478.967
6407953.659,1900400.543
6194414.386,2057566.667
6438292.05,1874621.313
6269172.378,1839358.655
6302149.5,1796915.021
6248422.396,2082988.907
6280539.791,2032364.981
6294171.98,1823572.769
6212119.676,2043994.68
6303808.984,1795918.995
6294488.914,1867164.248
6389268.098,1894129.511
6352377.331,1933963.165
6501675.834,1899641.072
6269204.493,1837803.366
6338599.293,2063722.763
6294422.604,1900475.58
6218078.758,2030038.353
6294782.847,1904891.679
6252966.589,1836761.381
6374590.117,1876444.486
6283253.237,2056147.995
6336132.847,1859493.686
6239725.141,2061817.651
6269556.776,1860498.8
6207208.994,2037811.413
6348131.91,2046150.864
6253198.567,2034148.818
6257048.499,1833316.035
6330187.004,2019177.426
6291618.537,1829560.946
6164237.49,2100405.575
6186429.226,2082367.429
6299220.744,1787398.751
6298316.329,1980151.648
6362029.117,1872848.684
6293942.974,1903840.123
6477069.716,1829262.408
6375176.402,1925438.581
6175938.199,2089612.704
6159727.322,2100422.642
6247633.947,2080622.349
6298456.638,1958675.599
6264800.793,2085948.691
6349563.239,2098479.276
6205100.66,2040096.003
6339205.322,2067379.384
6302026.318,1994464.865
6174591.604,2084702.891
6210134.444,2027964.602
6268021.117,1849701.129
6234443.132,2052447.64
6233110.67,1986735.835
6295340,1902456
6223287.937,2051709.736
6290539.979,1905067.494
6240777.784,2062388.453
6262348.798,1841932.012
6365676.388,1889577.269
6346461.637,2055985.547
6273349.336,2084647.095
6256301.039,1837223.994
6407095.257,2075764.058
6503088.449,1901827.167
6270087.1,1979860.265
6207940.903,2036260.866
6257261.577,1829611.063
6254263.084,1996052.917
6291384.999,1832524.168
6202801.763,2037737.999
6241697.04,2000774.525
6242634.377,1986437.267
6297778.314,1953672.18
6167795.276,2099829.948
6261940.056,1834321.166
6444765.463,1899299.449
6274448.214,1837082.438
6430360.347,1860545.109
6158377.565,2093494.519
6500445.306,1902739.459
6207507.587,2055125.871
6427794.29,1887594.508
6377285.348,1868399.821
6290717.995,1798852.061
6271277.01,1836965.019
6274139.863,1835246.313
6272259.797,1834607.568
6299274.302,1849760.786
6264121.929,1871401.841
6211284.541,2024471.006
6289734.1,1903587.026
6467748.916,1955708.007
6342584.914,2005242.036
6226529.268,2054874.529
6399214.685,2015534.979
6238684.248,2050985.337
6247422.319,1946283.198
6297893.562,1787176.096
6299651.412,1986019.754
6222291.32,2051507.837
6373792.643,1974233.412
6256095.539,1837648.111
6267688.001,1849442.054
6177483.597,2088393.444
6297808.553,1952129.061
6227584.459,2061313.167
6289966.672,2054092.979
6291425.989,1798614.499
6379632.301,1960754.51
6273034.268,1834783.552
6238602.917,2054975.139
6208987.223,2036620.998
6552900.767,1822005.66
6209781.207,2026849.271
6171889.293,2090479.479
6240931.562,2079844.42
6404767.602,1849397.068
6165946.506,2099160.785
6222888.997,2051833.006
6236505.206,2060099.075
6405301.682,1968885.183
6171809.532,2090179.586
6385255.63,1863879.69
6382314.17,1928755.763
6301192.003,1996055.101
6291105.541,1798887.009
6263329.785,1980168.293
6232754.599,2064967.881
6377343.344,1918808.297
6215932.457,2053055.914
6243083.436,1992509.585
6295372.067,1897183.702
6294395.185,1900614.263
6283267.479,1998086.518
6423130.831,1801823.915
6457482.48,1809164.773
6195154.382,2052314.801
6236946.01,2011188.993
6223441.146,2052133.221
6399595.218,2015140.885
6255587.279,1988388.203
6267118.792,1836319.099
6333567.032,2038993.683
6385756.259,2075760.87
6457605.541,1809141.553
6359685.042,1895390.191
6365620.782,1919307.184
6293268.51,2086849.708
6377179.481,1924128.306
6231237.827,2028424.135
6226594.444,2051274.844
6224002.796,2052438.636
6234919.246,2071752.751
6257974.644,1835890.775
6273873.828,1850804.404
6259849.619,1859306.654
6377098.849,1925554.82
6269004.362,1833808.074
6264948.952,1974219.608
6285594.634,1843973.439
6219832.064,2057190.446
6315658.992,1972535.24
6287295.55,1958344.128
6341472.636,2089825.254
6375060.031,1924636.487
6213714.167,2026990.262
6220089.058,2057716.679
6370883.007,1970149
6263865.643,1975912.888
6289858.82,1982307.358
6232813.598,2065413.615
6208075.605,2036781.508
6344551.341,2049660.448
6239366.638,2061532.501
6250185.337,2077923.286
6406863.557,1899889.582
6256950.556,1831346.838
6244660.917,1964320.434
6316102.98,1999120.253
6240394.59,2059793.889
6351126.571,1854676.244
6195377.838,2054037.543
6516252.788,2067279.009
6270954.999,1837447.134
6214603.586,2024028.563
6273416.49,1835532.988
6184133.921,2084425.623
6222940.454,2021881.885
6412012.061,1873027.411
6273448.538,1835595.053
6373665.055,1927252.452
6282389.634,1856546.293
6224570.681,2052089.597
6232663.809,2067443.483
6254009.971,1997150.893
6289926.723,1900367.386
6500447.508,1862632.353
6273358.595,1836236.953
6388987.266,1895430.845
6203557.617,2039163.125
6327460.772,2002423.449
6377407.211,1924863.889
6401976.364,1844563.846
6294604.05,1824219.673
6327313.909,2040377.448
6157419.775,2096073.427
6162892.795,2082150.744
6207134.043,2072348.017
6425050.419,1894231.633
6342333.636,1845679.582
6290422.643,2051143.794
6304883.194,2059049.427
6271561.48,1839281.609
6367505.616,2069673.424
6528226.363,1845029.197
6158709.234,2086722.684
6290548.616,1952684.713
6338975.049,2071845.836
6263879.114,1871051.923
6220201.76,2050149.076
6303852.752,2011125.155
6336064.436,2020226.646
6253809.707,1837910.15
6228785.555,2055367.837
6225932.474,2053724.393
6291346.973,1799721.498
6554641.921,1814729.031
6449524.632,1999913.646
6253180.894,2083882.859
6428427.165,1855882.835
6165861.455,2099806.588
6381614.711,1967732.724
6294886.745,1901395.506
6387949.412,1845561.308
6372894.84,1926227.078
6489058.091,1813231.959
6165693.236,2099090.952
6290900.026,1904269.639
6266054.842,1832358.256
6237123.024,2064639.839
6515489.799,2022417.035
6308603.551,1821854.741
6236434.963,2060702.322
6386699.509,1949253.822
6396832.098,1971542.03
6315694.717,2038843.978
6299591.316,1895062.341
6214400.765,2026147.498
6272212.246,1838336.479
6225212.102,2052169.783
6329406.909,2034535.783
6267689.426,1996035.436
6245990.08,1967953.412
6405757.937,1849434.2
6238822.305,2060639.977
6255471.863,1861496.992
6292052.997,1796424
6314960.305,2096207.815
6221684.116,2050246.563
6342820.287,1825331.505
6265498.553,1875097.297
6291954.307,1829768.279
6405759.562,2005003.318
6257756.304,1836679.623
6236114.462,2055578.788
6262183.578,1834876.655
6278225.903,1964411.179
6295776.494,1828488.018
6357792.558,1878309.075
6286466.755,2066746.612
6232333.633,2029636.122
6169747.926,2100405.232
6231074.175,2062709.676
6220659.818,2023941.277
6224663.774,2051871.149
6333648.417,2066370.494
6280091.959,1920507.89
6225116.826,2052382.2
6224070.678,2052965.325
6223519.346,2052664.189
6268815.467,1849791.751
6231541.43,2029620.019
6243434.901,2081069.947
6271912.228,1839272.437
6453703,1806638.006
6251238.28,2077894.883
6163530.163,2100745.183
6375156.857,1817643.564
6203438.432,2115070.701
6223578.25,2052550.363
6304654.384,2049285.181
6224131.916,2052854.229
6290369.127,1981536.182
6465146.038,1880214.267
6335761.373,2031716.272
6226157.202,2033199.386
6281420.659,2039070.102
6314395.574,1830922.524
6224110.568,2051570.037
6454486.197,1972886.798
6304974.026,2057052.923
6223555.358,2051267.422
6310805.356,1831454.131
6291647.372,1796099.089
6278866.9,1952540.833
6223024.147,2052246.807
6263274.513,1832613.996
6180374.274,2091632.595
6212695.961,2043640.397
6376219.736,1925230.997
6464701.236,1953558.452
6177218.034,2088411.209
6243194.111,1997964.159
6552367.551,1822082.831
6222964.255,2052360.866
6293701.232,1899616.934
6244095.989,2074204.391
6239062.862,2054346.065
6268902.024,1838116.498
6370121.065,1927561.627
6283565.773,1990512.859
6265601.854,1874584.024
6531197,1814356.665
6290104.014,1832627.903
6443652.504,1895398.141
6317943.927,2083876.607
6297615.492,1787580.047
6330840.167,2066251.517
6297622.225,1892955.07
6239298.774,2064819.909
6515497.01,2021423.465
6259695.154,1858645.007
6264721.465,1973586.338
6405753.253,1976236.778
6281253.471,2083201.478
6388366.197,1958332.353
6221433.357,2050705.693
6453699.356,1807273.597
6417283.175,1861414.978
6339360.504,2067043.733
6364175.978,1839369.491
6210284.346,2106319.631
6334960.912,1889632.955
6185539.563,2082983.206
6278568.951,1952865.538
6300744.164,2094435.143
6344136.035,2037253.303
6215578.074,2031936.066
6197820.951,2051083.273
6490182.547,1915452.453
6305052.305,2058440.133
6249955.982,2079786.605
6300309.439,2027056.996
6547587.726,1852336.113
6269954.019,1837803.397
6255022.285,2087464.97
6186250.131,2082761.916
6158826.324,2087304.613
6295419.735,2044432.396
6212272.405,2021037.118
6281402.246,1981541.427
6256811.953,1910750.962
6312540.375,2006054.833
6256809.047,1831369.219
6194213.362,2056991.961
6287825.446,1864168.007
6300339.502,1846651.996
6274389.085,1984678.457
6270562.682,1845093.074
6581714.233,1896721.764
6223865.082,2052021.964
6280825.261,1825193.774
6290419.451,1798529.86
6337931.847,1880994.495
6234115.378,2079440.544
6159504.99,2107658.125
6439770.681,1871798.334
6268270.934,1851471.484
6248643.045,2081946.51
6207090.665,2071024.465
6504195.296,1972302.367
6290214,1847193.5
6247858.174,1947203.053
6300907.998,1862678.495
6329160.133,2036116.898
6345107.024,1810490.921
6349432.591,2014580.008
6310310.682,1974259.649
6269674.986,1977360.05
6293523.198,1827300.637
6330337.948,2067063.633
6336572.828,1881723.67
6293710.592,1902455.472
6381325.326,1919287.298
6231107.563,2059665.564
6280285.614,1825768.107
6332458.872,2066807.68
6208739.517,2037195.644
6408478.244,1856114.024
6237142.111,2053981.924
6351009.39,1866989.345
6289409.994,1903885
6241303.936,1988805.532
6212244.222,2028829.212
6297922.66,1950607.765
6346697.036,2013800.413
6304094.838,2010584.542
6301879.689,2041996.513
6369932.808,2068786.818
6206784.796,2073170.665
6232048.028,2103523.575
6211225.341,2026239.928
6337656,1897942
6206291.726,2038749.18
6290093,1832527.763
6241625.583,2049771.576
6322945.227,2055813.506
6239635.605,2059653.277
6409616.639,1843829.067
6291521.415,1983310.107
6296486.942,2041115.252
6292096.616,1829846.919
6347115.588,1892297.139
6438027.27,1996081.048
6349027.27,2024204.349
6322813.552,2033409.85
6247007.722,2012285.21
6301221.928,2042009.337
6257044.408,1910248.825
6494219.18,1813513.54
6374732.59,1926847.314
6270129.513,1900799.643
6252189.93,2079336.377
6257196.5,1831675.031
6289095.5,1904752.031
6396318.459,1856436.833
6381054.998,1962373.097
6267825.008,1836737.059
6162229.016,2099444.882
6155994.916,2086189.573
6211732.708,2024317.855
6293937.062,1904730.3
6507603.384,1897553.363
6243246.101,2068806.26
6261869.5,2079067
6289621.5,1904745.017
6310315.945,1973601.253
6238898.951,2056486.16
6316097.963,1988186.235
6279952.011,1826122.835
6221096.201,2050857.414
6551727.004,1822361.374
